# opt_compare  before=/home/user/ArmoniK.Api/ffi/poc/rust/../../logs/rust/opt/s1-d1  after=/home/user/ArmoniK.Api/ffi/poc/rust/../../logs/rust/opt/s2-e1  (CONTAINER INSTRUMENTATION)
# 3849 codec ratio rows in both runs (0 only before, 0 only after)

file	input	dir	mode	ratio	before	after	change	flag
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	decode	retain	core-ffi/core-native	1.239	1.591	+28.4%	higher
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	decode-read	drop	core-ffi/core-native	1.209	1.519	+25.6%	higher
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	decode-read	retain	core-ffi/core-native	1.240	1.560	+25.8%	higher
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	encode	retain	core-ffi/core-native	1.856	1.545	-16.7%	lower
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	decode	drop	core-ffi/core-native	1.381	1.748	+26.5%	higher
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	decode	retain	core-ffi/core-native	1.390	1.825	+31.2%	higher
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	decode-read	drop	core-ffi/core-native	1.190	1.486	+24.9%	higher
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	decode-read	retain	core-ffi/core-native	1.195	1.540	+28.9%	higher
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	encode	retain	core-ffi/core-native	1.910	1.506	-21.1%	lower
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	decode	drop	core-ffi/core-native	1.216	1.540	+26.6%	higher
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	decode	retain	core-ffi/core-native	1.247	1.628	+30.5%	higher
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	decode-read	drop	core-ffi/core-native	1.206	1.497	+24.1%	higher
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	decode-read	retain	core-ffi/core-native	1.242	1.576	+26.9%	higher
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	encode	retain	core-ffi/core-native	1.890	1.529	-19.1%	lower
codec-U	U-wire-UploadResultDataMessage-upload-as-wt0	encode	drop	core-ffi/core-native	2.346	1.736	-26.0%	lower
codec-U	U-wire-UploadResultDataMessage-upload-as-wt0	encode	retain	core-ffi/core-native	1.871	1.599	-14.5%	lower
codec-U	U-wire-UploadResultDataMessage-upload-as-wt1	encode	retain	core-ffi/core-native	1.824	1.535	-15.8%	lower
codec-U	U-wire-UploadResultDataMessage-upload-as-wt5	encode	retain	core-ffi/core-native	1.819	1.472	-19.0%	lower
codec-nounk-P	P1.1	encode	no-unknown	core-ffi/core-native	1.965	1.547	-21.3%	lower
codec-nounk-P	P1.1	encode	no-unknown	core-ffi/inc	0.308	0.253	-17.7%	lower
codec-nounk-P	P1.2	encode	no-unknown	core-ffi/core-native	1.783	1.440	-19.2%	lower
codec-nounk-P	P1.2	encode	no-unknown	core-ffi/inc	0.317	0.260	-18.0%	lower
codec-nounk-P	P1.2/latin1	encode	no-unknown	core-ffi/core-native	1.773	1.489	-16.0%	lower
codec-nounk-P	P1.2/latin1	encode	no-unknown	core-ffi/inc	0.316	0.269	-15.1%	lower
codec-nounk-P	P1.2/wide	decode	no-unknown	core-ffi/core-native	0.967	1.024	+5.9%	higher
codec-nounk-P	P1.2/wide	encode	no-unknown	core-ffi/core-native	1.785	1.513	-15.2%	lower
codec-nounk-P	P1.2/wide	encode	no-unknown	core-ffi/inc	0.323	0.275	-14.9%	lower
codec-nounk-P	P1.3	decode	no-unknown	core-ffi-pull/inc	1.286	1.623	+26.2%	higher
codec-nounk-P	P1.3	decode	no-unknown	core-ffi/inc	1.209	1.465	+21.1%	higher
codec-nounk-P	P1.3	decode	no-unknown	core-native/inc	1.177	1.455	+23.6%	higher
codec-nounk-P	P1.3	decode-read	no-unknown	core-ffi-pull/inc	1.282	1.593	+24.2%	higher
codec-nounk-P	P1.3	decode-read	no-unknown	core-ffi/inc	1.237	1.454	+17.5%	higher
codec-nounk-P	P1.3	decode-read	no-unknown	core-native/inc	1.180	1.436	+21.7%	higher
codec-nounk-P	P2.1	encode	no-unknown	core-ffi/core-native	2.179	1.716	-21.2%	lower
codec-nounk-P	P2.1	encode	no-unknown	core-ffi/inc	0.409	0.323	-21.0%	lower
codec-nounk-P	P2.2	encode	no-unknown	core-ffi/core-native	1.751	1.461	-16.6%	lower
codec-nounk-P	P2.2	encode	no-unknown	core-ffi/inc	0.407	0.335	-17.7%	lower
codec-nounk-P	P2.2/wide	encode	no-unknown	core-ffi/core-native	1.546	1.314	-15.0%	lower
codec-nounk-P	P2.2/wide	encode	no-unknown	core-ffi/inc	0.389	0.341	-12.4%	lower
codec-nounk-P	P2.3	encode	no-unknown	core-ffi/core-native	1.889	1.554	-17.7%	lower
codec-nounk-P	P2.3	encode	no-unknown	core-ffi/inc	0.508	0.389	-23.5%	lower
codec-nounk-P	P2.4	encode	no-unknown	core-ffi/core-native	1.825	1.300	-28.8%	lower
codec-nounk-P	P2.4	encode	no-unknown	core-ffi/inc	0.542	0.410	-24.5%	lower
codec-nounk-P	P2.5	encode	no-unknown	core-ffi/core-native	2.032	1.634	-19.6%	lower
codec-nounk-P	P2.5	encode	no-unknown	core-ffi/inc	0.407	0.323	-20.7%	lower
codec-nounk-P	P5.1	encode	no-unknown	core-ffi/core-native	2.007	1.680	-16.3%	lower
codec-nounk-P	P5.1	encode	no-unknown	core-ffi/inc	0.487	0.412	-15.5%	lower
codec-nounk-P	P5.4	decode-read	no-unknown	armonik/inc	0.000	0.000	-8.2%	lower
codec-nounk-U	U-deep-all	decode-read	no-unknown	core-ffi-pull/inc	0.952	1.024	+7.6%	higher
codec-nounk-U	U-deep-all	decode-read	no-unknown	core-ffi/core-native	1.233	1.316	+6.7%	higher
codec-nounk-U	U-deep-all	decode-read	no-unknown	core-ffi/inc	0.948	1.018	+7.3%	higher
codec-nounk-U	U-deep-all	encode	no-unknown	core-ffi/core-native	2.193	1.749	-20.3%	lower
codec-nounk-U	U-deep-all	encode	no-unknown	core-ffi/inc	0.408	0.325	-20.4%	lower
codec-nounk-U	U-deep-u-fixed32	encode	no-unknown	core-ffi/core-native	2.180	1.721	-21.0%	lower
codec-nounk-U	U-deep-u-fixed32	encode	no-unknown	core-ffi/inc	0.394	0.317	-19.5%	lower
codec-nounk-U	U-deep-u-fixed64	encode	no-unknown	core-ffi/core-native	2.153	1.740	-19.2%	lower
codec-nounk-U	U-deep-u-fixed64	encode	no-unknown	core-ffi/inc	0.399	0.321	-19.6%	lower
codec-nounk-U	U-deep-u-len	encode	no-unknown	core-ffi/core-native	2.173	1.727	-20.5%	lower
codec-nounk-U	U-deep-u-len	encode	no-unknown	core-ffi/inc	0.394	0.317	-19.5%	lower
codec-nounk-U	U-deep-u-msg	encode	no-unknown	core-ffi/core-native	2.172	1.705	-21.5%	lower
codec-nounk-U	U-deep-u-msg	encode	no-unknown	core-ffi/inc	0.393	0.323	-17.8%	lower
codec-nounk-U	U-deep-u-packed	encode	no-unknown	core-ffi/core-native	2.174	1.726	-20.6%	lower
codec-nounk-U	U-deep-u-packed	encode	no-unknown	core-ffi/inc	0.393	0.316	-19.6%	lower
codec-nounk-U	U-deep-u-repeated	encode	no-unknown	core-ffi/core-native	2.182	1.735	-20.5%	lower
codec-nounk-U	U-deep-u-repeated	encode	no-unknown	core-ffi/inc	0.399	0.320	-20.0%	lower
codec-nounk-U	U-deep-u-varint	encode	no-unknown	core-ffi/core-native	2.180	1.716	-21.3%	lower
codec-nounk-U	U-deep-u-varint	encode	no-unknown	core-ffi/inc	0.392	0.317	-19.2%	lower
codec-nounk-U	U-element-all	encode	no-unknown	core-ffi/core-native	2.191	1.724	-21.3%	lower
codec-nounk-U	U-element-all	encode	no-unknown	core-ffi/inc	0.396	0.317	-19.9%	lower
codec-nounk-U	U-element-u-fixed32	encode	no-unknown	core-ffi/core-native	2.183	1.736	-20.5%	lower
codec-nounk-U	U-element-u-fixed32	encode	no-unknown	core-ffi/inc	0.395	0.320	-19.1%	lower
codec-nounk-U	U-element-u-fixed64	encode	no-unknown	core-ffi/core-native	2.181	1.748	-19.9%	lower
codec-nounk-U	U-element-u-fixed64	encode	no-unknown	core-ffi/inc	0.404	0.320	-20.7%	lower
codec-nounk-U	U-element-u-len	decode-read	no-unknown	core-ffi/core-native	1.274	1.218	-4.4%	lower
codec-nounk-U	U-element-u-len	encode	no-unknown	core-ffi/core-native	2.168	1.736	-20.0%	lower
codec-nounk-U	U-element-u-len	encode	no-unknown	core-ffi/inc	0.395	0.320	-19.0%	lower
codec-nounk-U	U-element-u-msg	encode	no-unknown	core-ffi/core-native	2.192	1.723	-21.4%	lower
codec-nounk-U	U-element-u-msg	encode	no-unknown	core-ffi/inc	0.396	0.316	-20.0%	lower
codec-nounk-U	U-element-u-packed	decode-read	no-unknown	core-ffi-pull/inc	1.061	0.986	-7.1%	lower
codec-nounk-U	U-element-u-packed	decode-read	no-unknown	core-ffi/core-native	1.345	1.249	-7.2%	lower
codec-nounk-U	U-element-u-packed	decode-read	no-unknown	core-ffi/inc	1.055	0.982	-7.0%	lower
codec-nounk-U	U-element-u-packed	encode	no-unknown	core-ffi/core-native	2.196	1.741	-20.7%	lower
codec-nounk-U	U-element-u-packed	encode	no-unknown	core-ffi/inc	0.396	0.316	-20.3%	lower
codec-nounk-U	U-element-u-repeated	encode	no-unknown	core-ffi/core-native	2.152	1.730	-19.6%	lower
codec-nounk-U	U-element-u-repeated	encode	no-unknown	core-ffi/inc	0.394	0.314	-20.3%	lower
codec-nounk-U	U-element-u-varint	encode	no-unknown	core-ffi/core-native	2.179	1.749	-19.7%	lower
codec-nounk-U	U-element-u-varint	encode	no-unknown	core-ffi/inc	0.395	0.324	-18.1%	lower
codec-nounk-U	U-enum-value-2147483647	decode	no-unknown	core-ffi-pull/inc	1.305	1.213	-7.0%	lower
codec-nounk-U	U-enum-value-2147483647	decode-read	no-unknown	core-ffi-pull/inc	1.317	1.252	-5.0%	lower
codec-nounk-U	U-enum-value-2147483647	decode-read	no-unknown	core-ffi/core-native	1.161	1.213	+4.5%	higher
codec-nounk-U	U-enum-value-2147483647	decode-read	no-unknown	core-native/inc	1.028	0.975	-5.1%	lower
codec-nounk-U	U-enum-value-999	encode	no-unknown	armonik/inc	0.998	1.069	+7.0%	higher
codec-nounk-U	U-enum-value-999	encode	no-unknown	core-ffi/core-native	2.271	1.988	-12.5%	lower
codec-nounk-U	U-enum-value-999	encode	no-unknown	core-ffi/inc	0.575	0.544	-5.4%	lower
codec-nounk-U	U-enum-value-999	encode	no-unknown	core-native/inc	0.253	0.273	+8.1%	higher
codec-nounk-U	U-leaf-all	encode	no-unknown	core-ffi/core-native	2.223	1.859	-16.4%	lower
codec-nounk-U	U-leaf-all	encode	no-unknown	core-ffi/inc	0.375	0.312	-16.9%	lower
codec-nounk-U	U-leaf-u-fixed32	encode	no-unknown	core-ffi/core-native	2.239	1.840	-17.8%	lower
codec-nounk-U	U-leaf-u-fixed32	encode	no-unknown	core-ffi/inc	0.374	0.308	-17.7%	lower
codec-nounk-U	U-leaf-u-fixed64	encode	no-unknown	core-ffi/core-native	2.190	1.872	-14.5%	lower
codec-nounk-U	U-leaf-u-fixed64	encode	no-unknown	core-ffi/inc	0.372	0.310	-16.7%	lower
codec-nounk-U	U-leaf-u-len	encode	no-unknown	core-ffi/core-native	2.160	1.805	-16.5%	lower
codec-nounk-U	U-leaf-u-len	encode	no-unknown	core-ffi/inc	0.365	0.307	-15.8%	lower
codec-nounk-U	U-leaf-u-msg	encode	no-unknown	core-ffi/core-native	2.294	1.770	-22.9%	lower
codec-nounk-U	U-leaf-u-msg	encode	no-unknown	core-ffi/inc	0.380	0.295	-22.4%	lower
codec-nounk-U	U-leaf-u-repeated	decode-read	no-unknown	core-ffi-pull/inc	0.807	0.770	-4.6%	lower
codec-nounk-U	U-leaf-u-repeated	decode-read	no-unknown	core-ffi/core-native	0.934	1.018	+9.0%	higher
codec-nounk-U	U-leaf-u-repeated	decode-read	no-unknown	core-ffi/inc	0.800	0.758	-5.2%	lower
codec-nounk-U	U-leaf-u-repeated	decode-read	no-unknown	core-native/inc	0.856	0.744	-13.1%	lower
codec-nounk-U	U-leaf-u-repeated	encode	no-unknown	core-ffi/core-native	2.269	1.864	-17.9%	lower
codec-nounk-U	U-leaf-u-repeated	encode	no-unknown	core-ffi/inc	0.382	0.315	-17.5%	lower
codec-nounk-U	U-leaf-u-varint	encode	no-unknown	core-ffi/core-native	2.156	1.833	-15.0%	lower
codec-nounk-U	U-leaf-u-varint	encode	no-unknown	core-ffi/inc	0.365	0.312	-14.6%	lower
codec-nounk-U	U-nested-all	encode	no-unknown	core-ffi/core-native	2.154	1.837	-14.8%	lower
codec-nounk-U	U-nested-all	encode	no-unknown	core-ffi/inc	0.369	0.312	-15.3%	lower
codec-nounk-U	U-nested-before	encode	no-unknown	core-ffi/core-native	2.202	1.856	-15.7%	lower
codec-nounk-U	U-nested-before	encode	no-unknown	core-ffi/inc	0.373	0.310	-16.9%	lower
codec-nounk-U	U-nested-group	encode	no-unknown	core-ffi/core-native	2.193	1.788	-18.5%	lower
codec-nounk-U	U-nested-group	encode	no-unknown	core-ffi/inc	0.367	0.302	-17.6%	lower
codec-nounk-U	U-nested-interleaved	encode	no-unknown	core-ffi/core-native	2.222	1.829	-17.7%	lower
codec-nounk-U	U-nested-interleaved	encode	no-unknown	core-ffi/inc	0.377	0.310	-17.9%	lower
codec-nounk-U	U-nested-u-fixed32	encode	no-unknown	core-ffi/core-native	2.221	1.814	-18.3%	lower
codec-nounk-U	U-nested-u-fixed32	encode	no-unknown	core-ffi/inc	0.373	0.309	-17.2%	lower
codec-nounk-U	U-nested-u-fixed64	encode	no-unknown	core-ffi/core-native	2.091	1.781	-14.8%	lower
codec-nounk-U	U-nested-u-fixed64	encode	no-unknown	core-ffi/inc	0.368	0.309	-16.2%	lower
codec-nounk-U	U-nested-u-len	encode	no-unknown	core-ffi/core-native	2.220	1.842	-17.0%	lower
codec-nounk-U	U-nested-u-len	encode	no-unknown	core-ffi/inc	0.377	0.313	-17.1%	lower
codec-nounk-U	U-nested-u-msg	encode	no-unknown	core-ffi/core-native	2.178	1.851	-15.0%	lower
codec-nounk-U	U-nested-u-msg	encode	no-unknown	core-ffi/inc	0.371	0.309	-16.7%	lower
codec-nounk-U	U-nested-u-packed	encode	no-unknown	core-ffi/core-native	2.126	1.874	-11.8%	lower
codec-nounk-U	U-nested-u-packed	encode	no-unknown	core-ffi/inc	0.362	0.315	-12.9%	lower
codec-nounk-U	U-nested-u-repeated	decode	no-unknown	core-ffi-pull/inc	0.815	0.786	-3.5%	lower
codec-nounk-U	U-nested-u-repeated	encode	no-unknown	core-ffi/core-native	2.181	1.900	-12.9%	lower
codec-nounk-U	U-nested-u-repeated	encode	no-unknown	core-ffi/inc	0.364	0.309	-15.1%	lower
codec-nounk-U	U-nested-u-varint	encode	no-unknown	core-ffi/core-native	2.235	1.848	-17.3%	lower
codec-nounk-U	U-nested-u-varint	encode	no-unknown	core-ffi/inc	0.378	0.310	-18.0%	lower
codec-nounk-U	U-oneof-all	encode	no-unknown	core-ffi/core-native	2.269	1.963	-13.4%	lower
codec-nounk-U	U-oneof-all	encode	no-unknown	core-ffi/inc	0.385	0.322	-16.4%	lower
codec-nounk-U	U-oneof-before	decode	no-unknown	core-ffi/core-native	1.086	1.006	-7.4%	lower
codec-nounk-U	U-oneof-before	decode	no-unknown	core-ffi/inc	0.632	0.588	-6.9%	lower
codec-nounk-U	U-oneof-before	decode-read	no-unknown	core-ffi-pull/inc	0.701	0.663	-5.4%	lower
codec-nounk-U	U-oneof-before	decode-read	no-unknown	core-ffi/core-native	1.089	1.001	-8.1%	lower
codec-nounk-U	U-oneof-before	decode-read	no-unknown	core-ffi/inc	0.659	0.602	-8.6%	lower
codec-nounk-U	U-oneof-before	encode	no-unknown	core-ffi/core-native	2.269	1.959	-13.7%	lower
codec-nounk-U	U-oneof-before	encode	no-unknown	core-ffi/inc	0.386	0.335	-13.2%	lower
codec-nounk-U	U-oneof-interleaved	decode	no-unknown	core-ffi-pull/inc	0.688	0.650	-5.6%	lower
codec-nounk-U	U-oneof-interleaved	decode	no-unknown	core-ffi/core-native	1.091	1.015	-7.0%	lower
codec-nounk-U	U-oneof-interleaved	decode	no-unknown	core-ffi/inc	0.645	0.605	-6.1%	lower
codec-nounk-U	U-oneof-interleaved	decode-read	no-unknown	core-ffi/core-native	1.071	0.998	-6.9%	lower
codec-nounk-U	U-oneof-interleaved	decode-read	no-unknown	core-ffi/inc	0.666	0.618	-7.2%	lower
codec-nounk-U	U-oneof-interleaved	encode	no-unknown	core-ffi/core-native	2.252	1.973	-12.4%	lower
codec-nounk-U	U-oneof-interleaved	encode	no-unknown	core-ffi/inc	0.389	0.341	-12.4%	lower
codec-nounk-U	U-oneof-member-after-known	decode	no-unknown	core-ffi/core-native	1.159	1.105	-4.7%	lower
codec-nounk-U	U-oneof-member-after-known	decode	no-unknown	core-ffi/inc	0.853	0.810	-5.0%	lower
codec-nounk-U	U-oneof-member-after-known	encode	no-unknown	core-ffi/core-native	2.261	1.937	-14.4%	lower
codec-nounk-U	U-oneof-member-after-known	encode	no-unknown	core-ffi/inc	0.381	0.333	-12.6%	lower
codec-nounk-U	U-oneof-member-alone	decode	no-unknown	core-ffi-pull/inc	0.962	0.927	-3.7%	lower
codec-nounk-U	U-oneof-member-alone	decode	no-unknown	core-ffi/core-native	1.153	1.104	-4.3%	lower
codec-nounk-U	U-oneof-member-alone	decode	no-unknown	core-ffi/inc	0.885	0.837	-5.4%	lower
codec-nounk-U	U-oneof-member-alone	decode-read	no-unknown	core-ffi/core-native	1.161	1.082	-6.8%	lower
codec-nounk-U	U-oneof-member-alone	decode-read	no-unknown	core-ffi/inc	0.912	0.863	-5.4%	lower
codec-nounk-U	U-oneof-member-alone	encode	no-unknown	core-ffi/core-native	2.636	2.311	-12.4%	lower
codec-nounk-U	U-oneof-member-alone	encode	no-unknown	core-ffi/inc	0.510	0.441	-13.6%	lower
codec-nounk-U	U-oneof-member-before-known	decode	no-unknown	core-ffi/core-native	1.159	1.103	-4.9%	lower
codec-nounk-U	U-oneof-member-before-known	decode	no-unknown	core-ffi/inc	0.839	0.797	-5.1%	lower
codec-nounk-U	U-oneof-member-before-known	encode	no-unknown	core-ffi/core-native	2.310	2.005	-13.2%	lower
codec-nounk-U	U-oneof-member-before-known	encode	no-unknown	core-ffi/inc	0.392	0.329	-16.0%	lower
codec-nounk-U	U-oneof-u-fixed32	decode-read	no-unknown	core-ffi/inc	0.855	0.812	-5.0%	lower
codec-nounk-U	U-oneof-u-fixed32	encode	no-unknown	core-ffi/core-native	2.268	1.977	-12.8%	lower
codec-nounk-U	U-oneof-u-fixed32	encode	no-unknown	core-ffi/inc	0.385	0.330	-14.4%	lower
codec-nounk-U	U-oneof-u-fixed64	decode	no-unknown	core-ffi/inc	0.842	0.797	-5.4%	lower
codec-nounk-U	U-oneof-u-fixed64	decode-read	no-unknown	core-ffi-pull/inc	0.940	0.901	-4.2%	lower
codec-nounk-U	U-oneof-u-fixed64	decode-read	no-unknown	core-ffi/core-native	1.139	1.079	-5.3%	lower
codec-nounk-U	U-oneof-u-fixed64	decode-read	no-unknown	core-ffi/inc	0.871	0.821	-5.7%	lower
codec-nounk-U	U-oneof-u-fixed64	encode	no-unknown	core-ffi/core-native	2.293	1.986	-13.4%	lower
codec-nounk-U	U-oneof-u-fixed64	encode	no-unknown	core-ffi/inc	0.389	0.337	-13.3%	lower
codec-nounk-U	U-oneof-u-len	decode-read	no-unknown	core-ffi/inc	0.861	0.816	-5.2%	lower
codec-nounk-U	U-oneof-u-len	encode	no-unknown	core-ffi/core-native	2.273	2.000	-12.0%	lower
codec-nounk-U	U-oneof-u-len	encode	no-unknown	core-ffi/inc	0.391	0.324	-17.1%	lower
codec-nounk-U	U-oneof-u-msg	decode-read	no-unknown	core-ffi/core-native	1.140	1.079	-5.4%	lower
codec-nounk-U	U-oneof-u-msg	decode-read	no-unknown	core-ffi/inc	0.870	0.819	-5.8%	lower
codec-nounk-U	U-oneof-u-msg	encode	no-unknown	core-ffi/core-native	2.260	1.959	-13.3%	lower
codec-nounk-U	U-oneof-u-msg	encode	no-unknown	core-ffi/inc	0.390	0.342	-12.4%	lower
codec-nounk-U	U-oneof-u-packed	decode-read	no-unknown	core-ffi-pull/inc	0.931	0.886	-4.8%	lower
codec-nounk-U	U-oneof-u-packed	decode-read	no-unknown	core-ffi/core-native	1.139	1.086	-4.7%	lower
codec-nounk-U	U-oneof-u-packed	decode-read	no-unknown	core-ffi/inc	0.856	0.810	-5.3%	lower
codec-nounk-U	U-oneof-u-packed	encode	no-unknown	core-ffi/core-native	2.250	1.968	-12.6%	lower
codec-nounk-U	U-oneof-u-packed	encode	no-unknown	core-ffi/inc	0.395	0.332	-16.2%	lower
codec-nounk-U	U-oneof-u-repeated	decode	no-unknown	core-ffi/core-native	1.160	1.101	-5.1%	lower
codec-nounk-U	U-oneof-u-repeated	decode	no-unknown	core-ffi/inc	0.798	0.769	-3.7%	lower
codec-nounk-U	U-oneof-u-repeated	decode-read	no-unknown	core-ffi/inc	0.826	0.791	-4.2%	lower
codec-nounk-U	U-oneof-u-repeated	encode	no-unknown	core-ffi/core-native	2.247	1.968	-12.4%	lower
codec-nounk-U	U-oneof-u-repeated	encode	no-unknown	core-ffi/inc	0.387	0.345	-10.8%	lower
codec-nounk-U	U-oneof-u-varint	decode	no-unknown	core-ffi/core-native	1.145	1.102	-3.7%	lower
codec-nounk-U	U-oneof-u-varint	decode-read	no-unknown	core-ffi/core-native	1.134	1.080	-4.8%	lower
codec-nounk-U	U-oneof-u-varint	decode-read	no-unknown	core-ffi/inc	0.843	0.785	-6.9%	lower
codec-nounk-U	U-oneof-u-varint	encode	no-unknown	core-ffi/core-native	2.279	1.963	-13.9%	lower
codec-nounk-U	U-oneof-u-varint	encode	no-unknown	core-ffi/inc	0.390	0.326	-16.4%	lower
codec-nounk-U	U-root-all	encode	no-unknown	core-ffi/core-native	1.988	1.591	-20.0%	lower
codec-nounk-U	U-root-all	encode	no-unknown	core-ffi/inc	0.306	0.248	-19.0%	lower
codec-nounk-U	U-root-before	encode	no-unknown	core-ffi/core-native	1.986	1.609	-19.0%	lower
codec-nounk-U	U-root-before	encode	no-unknown	core-ffi/inc	0.309	0.252	-18.7%	lower
codec-nounk-U	U-root-group	encode	no-unknown	core-ffi/core-native	1.929	1.558	-19.2%	lower
codec-nounk-U	U-root-group	encode	no-unknown	core-ffi/inc	0.310	0.252	-18.8%	lower
codec-nounk-U	U-root-interleaved	encode	no-unknown	core-ffi/core-native	1.984	1.595	-19.6%	lower
codec-nounk-U	U-root-interleaved	encode	no-unknown	core-ffi/inc	0.313	0.248	-20.9%	lower
codec-nounk-U	U-root-max-tag	encode	no-unknown	core-ffi/core-native	1.981	1.573	-20.6%	lower
codec-nounk-U	U-root-max-tag	encode	no-unknown	core-ffi/inc	0.312	0.249	-20.1%	lower
codec-nounk-U	U-root-u-fixed32	encode	no-unknown	core-ffi/core-native	1.847	1.463	-20.8%	lower
codec-nounk-U	U-root-u-fixed32	encode	no-unknown	core-ffi/inc	0.313	0.251	-19.8%	lower
codec-nounk-U	U-root-u-fixed64	encode	no-unknown	core-ffi/core-native	1.852	1.467	-20.8%	lower
codec-nounk-U	U-root-u-fixed64	encode	no-unknown	core-ffi/inc	0.312	0.247	-20.8%	lower
codec-nounk-U	U-root-u-len	encode	no-unknown	core-ffi/core-native	1.986	1.604	-19.2%	lower
codec-nounk-U	U-root-u-len	encode	no-unknown	core-ffi/inc	0.311	0.249	-19.9%	lower
codec-nounk-U	U-root-u-msg	encode	no-unknown	core-ffi/core-native	1.977	1.581	-20.1%	lower
codec-nounk-U	U-root-u-msg	encode	no-unknown	core-ffi/inc	0.312	0.249	-20.3%	lower
codec-nounk-U	U-root-u-packed	encode	no-unknown	core-ffi/core-native	1.961	1.567	-20.1%	lower
codec-nounk-U	U-root-u-packed	encode	no-unknown	core-ffi/inc	0.310	0.246	-20.7%	lower
codec-nounk-U	U-root-u-repeated	decode	no-unknown	core-ffi-pull/inc	0.892	0.822	-7.9%	lower
codec-nounk-U	U-root-u-repeated	decode	no-unknown	core-ffi/core-native	0.989	0.944	-4.6%	lower
codec-nounk-U	U-root-u-repeated	decode	no-unknown	core-ffi/inc	0.849	0.808	-4.9%	lower
codec-nounk-U	U-root-u-repeated	encode	no-unknown	core-ffi/core-native	1.969	1.590	-19.2%	lower
codec-nounk-U	U-root-u-varint	encode	no-unknown	core-ffi/core-native	0.878	1.569	+78.8%	higher
codec-nounk-U	U-root-u-varint	encode	no-unknown	core-ffi/inc	0.311	0.248	-20.2%	lower
codec-nounk-U	U-root-u-varint	encode	no-unknown	core-native/inc	0.354	0.158	-55.3%	lower
codec-nounk-U	U-wire-DualResponse-left-as-wt0	encode	no-unknown	core-ffi/core-native	2.009	1.656	-17.6%	lower
codec-nounk-U	U-wire-DualResponse-left-as-wt5	encode	no-unknown	core-ffi/core-native	1.989	1.638	-17.6%	lower
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt0	decode-read	no-unknown	core-ffi/core-native	0.907	0.791	-12.8%	lower
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt1	encode	no-unknown	core-ffi/core-native	1.229	1.164	-5.3%	lower
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt5	encode	no-unknown	core-ffi/core-native	1.245	1.168	-6.2%	lower
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt0	encode	no-unknown	core-ffi/core-native	2.158	1.812	-16.0%	lower
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt1	encode	no-unknown	core-ffi/core-native	2.163	1.721	-20.4%	lower
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt5	encode	no-unknown	core-ffi/core-native	2.188	1.772	-19.0%	lower
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt1	encode	no-unknown	core-ffi/core-native	1.999	1.593	-20.3%	lower
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt2	encode	no-unknown	core-ffi/core-native	1.992	1.568	-21.3%	lower
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt5	encode	no-unknown	core-ffi/core-native	1.985	1.587	-20.0%	lower
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt0	encode	no-unknown	core-ffi/core-native	1.977	1.603	-18.9%	lower
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt1	encode	no-unknown	core-ffi/core-native	1.998	1.573	-21.3%	lower
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt5	encode	no-unknown	core-ffi/core-native	1.970	1.575	-20.1%	lower
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt0	encode	no-unknown	core-ffi/core-native	2.168	1.659	-23.5%	lower
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt1	encode	no-unknown	core-ffi/core-native	2.091	1.604	-23.3%	lower
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt5	encode	no-unknown	core-ffi/core-native	2.098	1.625	-22.6%	lower
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt1	decode	no-unknown	core-ffi/core-native	1.322	1.260	-4.7%	lower
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt1	encode	no-unknown	core-ffi/core-native	2.060	1.625	-21.1%	lower
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt2	encode	no-unknown	core-ffi/core-native	2.054	1.639	-20.2%	lower
